"priority","risk_score","item_code","question_type","word_id","french_word","chinese_gloss","source_flags","false_friends_page_evidence","original_source_claim","applied_false_claim","review_rationale","false_friends_pdf_page","tem4_pdf_page","pedagogic_decision","reviewer_notes"
"NORMAL","0","FF4Q-0367","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0367","humeur","心情; 情绪; 脾气","","","","","Baseline source-backed manual pedagogic review is still required.","96","284","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0369","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0369","record","（体育）纪录","","","","","Baseline source-backed manual pedagogic review is still required.","161","288","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0373","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0373","office","职务; 机构; 教会礼拜; 斡旋","","","","","Baseline source-backed manual pedagogic review is still required.","131","295","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0374","FILL_BLANK","LEXI_BRIDGE_FF4-0374","sauce","调味汁; 肉汁; 黑色蜡笔; 打骂","","","","","Baseline source-backed manual pedagogic review is still required.","173","297","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0375","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0375","trousse","捆; 工具包; 医疗包","","","","","Baseline source-backed manual pedagogic review is still required.","194","297","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0376","SHORT_TEXT","LEXI_BRIDGE_FF4-0376","gaz","燃气; 气泡感","","","","","Baseline source-backed manual pedagogic review is still required.","89","299","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0378","FILL_BLANK","LEXI_BRIDGE_FF4-0378","formule","公式; 表格; 惯用语; 成套方案","","","","","Baseline source-backed manual pedagogic review is still required.","85","300","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0379","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0379","coffre","箱子; 胸柜; 汽车后备箱; 保险柜","","","","","Baseline source-backed manual pedagogic review is still required.","39","301","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0380","SHORT_TEXT","LEXI_BRIDGE_FF4-0380","contact","联系; 开关; 点火装置","","","","","Baseline source-backed manual pedagogic review is still required.","46","303","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0381","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0381","remarquer","注意到; 察觉","","","","","Baseline source-backed manual pedagogic review is still required.","163","303","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0382","FILL_BLANK","LEXI_BRIDGE_FF4-0382","pur","纯的; 纯粹的; 强硬的","","","","","Baseline source-backed manual pedagogic review is still required.","155","303","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0384","SHORT_TEXT","LEXI_BRIDGE_FF4-0384","code","法典; 公路法规; 灯光信号","","","","","Baseline source-backed manual pedagogic review is still required.","39","307","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0385","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0385","mine","矿井; 面容; 空气; 铅笔芯","","","","","Baseline source-backed manual pedagogic review is still required.","123","312","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0386","FILL_BLANK","LEXI_BRIDGE_FF4-0386","doter","给嫁妆; 提供","","","","","Baseline source-backed manual pedagogic review is still required.","66","312","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0388","SHORT_TEXT","LEXI_BRIDGE_FF4-0388","inutile","无用的; 徒劳的; 无意义的","","","","","Baseline source-backed manual pedagogic review is still required.","107","317","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0389","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0389","exact","准时的; 正确的","","","","","Baseline source-backed manual pedagogic review is still required.","75","317","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0390","FILL_BLANK","LEXI_BRIDGE_FF4-0390","fameux","著名的; 极好的; 真正的","","","","","Baseline source-backed manual pedagogic review is still required.","78","318","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0391","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0391","dresser","竖立; 制定; 训练; 起身","","","","","Baseline source-backed manual pedagogic review is still required.","67","318","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0392","SHORT_TEXT","LEXI_BRIDGE_FF4-0392","marquer","标记; 给人深刻印象","","","","","Baseline source-backed manual pedagogic review is still required.","120","319","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0393","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0393","sauver","救; 逃跑; 沸腾溢出","","","","","Baseline source-backed manual pedagogic review is still required.","173","321","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0394","FILL_BLANK","LEXI_BRIDGE_FF4-0394","secteur","区域; 行业; 市电","","","","","Baseline source-backed manual pedagogic review is still required.","175","321","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0395","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0395","solde","余额; 清仓存货; 军饷","","","","","Baseline source-backed manual pedagogic review is still required.","179","322","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0396","SHORT_TEXT","LEXI_BRIDGE_FF4-0396","poser","摆姿势; 放置; 提出问题; 安装","","","","","Baseline source-backed manual pedagogic review is still required.","149","322","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0397","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0397","ornement","装饰; 美化; 装饰品","","","","","Baseline source-backed manual pedagogic review is still required.","133","323","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0399","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0399","fasciner","催眠般迷住; 吸引; 迷住","","","","","Baseline source-backed manual pedagogic review is still required.","79","324","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0400","SHORT_TEXT","LEXI_BRIDGE_FF4-0400","envie","欲望; 愿望; 想要","","","","","Baseline source-backed manual pedagogic review is still required.","73","325","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0401","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0401","placard","壁橱; 海报; 报纸插页广告","","","","","Baseline source-backed manual pedagogic review is still required.","145","325","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0402","FILL_BLANK","LEXI_BRIDGE_FF4-0402","exposer","陈列; 展示; 揭示","","","","","Baseline source-backed manual pedagogic review is still required.","77","326","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0405","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0405","syndicat","工会; 行业协会; 旅游局","","","","","Baseline source-backed manual pedagogic review is still required.","186","331","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0406","FILL_BLANK","LEXI_BRIDGE_FF4-0406","chagrin","悲伤; 鲨鱼皮","","","","","Baseline source-backed manual pedagogic review is still required.","34","332","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0408","SHORT_TEXT","LEXI_BRIDGE_FF4-0408","condamner","谴责; 封死（门窗）","","","","","Baseline source-backed manual pedagogic review is still required.","42","335","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0409","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0409","exploit","功绩; 诉状; 传票","","","","","Baseline source-backed manual pedagogic review is still required.","77","336","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0413","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0413","confondre","使困惑; 混淆; 混合","","","","","Baseline source-backed manual pedagogic review is still required.","44","337","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0414","FILL_BLANK","LEXI_BRIDGE_FF4-0414","expertise","专家鉴定; 估价","","","","","Baseline source-backed manual pedagogic review is still required.","76","338","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0416","SHORT_TEXT","LEXI_BRIDGE_FF4-0416","signaler","指出; 报告; 标示","","","","","Baseline source-backed manual pedagogic review is still required.","176","340","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0417","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0417","virtuel","可能的; 潜在的; 技术意义的虚拟","","","","","Baseline source-backed manual pedagogic review is still required.","200","342","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0418","FILL_BLANK","LEXI_BRIDGE_FF4-0418","temple","新教教堂","","","","","Baseline source-backed manual pedagogic review is still required.","187","342","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0419","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0419","information","法律调查; 新闻; 数据; 资料","","","","","Baseline source-backed manual pedagogic review is still required.","103","344","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0420","SHORT_TEXT","LEXI_BRIDGE_FF4-0420","type","类型; 家伙（口语）","","","","","Baseline source-backed manual pedagogic review is still required.","195","346","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0421","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0421","provoquer","引起; 导致; 带来","","","","","Baseline source-backed manual pedagogic review is still required.","154","349","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0422","FILL_BLANK","LEXI_BRIDGE_FF4-0422","garder","保留; 保存; 看守","","","","","Baseline source-backed manual pedagogic review is still required.","89","349","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0424","SHORT_TEXT","LEXI_BRIDGE_FF4-0424","gorge","峡谷; 喉咙; 危险地带","","","","","Baseline source-backed manual pedagogic review is still required.","91","349","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0425","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0425","commode","五斗柜; 方便的","","","","","Baseline source-backed manual pedagogic review is still required.","41","349","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0426","FILL_BLANK","LEXI_BRIDGE_FF4-0426","fixer","固定; 盯着看; 任命; 安顿","","","","","Baseline source-backed manual pedagogic review is still required.","82","351","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0428","SHORT_TEXT","LEXI_BRIDGE_FF4-0428","rude","粗糙的; 严酷的; 强硬的; 粗鲁的","","","","","Baseline source-backed manual pedagogic review is still required.","170","352","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0429","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0429","manteau","外套; 壁炉台; 暗中","","","","","Baseline source-backed manual pedagogic review is still required.","119","353","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0430","FILL_BLANK","LEXI_BRIDGE_FF4-0430","raisin","葡萄; 黑加仑; 无核葡萄干","","","","","Baseline source-backed manual pedagogic review is still required.","158","355","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0431","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0431","lecteur","读者; 大学外籍助教","","","","","Baseline source-backed manual pedagogic review is still required.","112","358","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0432","SHORT_TEXT","LEXI_BRIDGE_FF4-0432","ski","滑雪板; 滑雪","","","","","Baseline source-backed manual pedagogic review is still required.","178","358","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0434","FILL_BLANK","LEXI_BRIDGE_FF4-0434","futur","未婚夫; 未来","","","","","Baseline source-backed manual pedagogic review is still required.","87","359","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0437","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0437","cours","课程; 一节课","","","","","Baseline source-backed manual pedagogic review is still required.","49","360","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0438","FILL_BLANK","LEXI_BRIDGE_FF4-0438","raquette","网球拍; 乒乓球拍; 雪鞋","","","","","Baseline source-backed manual pedagogic review is still required.","159","360","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0440","SHORT_TEXT","LEXI_BRIDGE_FF4-0440","mobile","动机; 犯罪动机","","","","","Baseline source-backed manual pedagogic review is still required.","124","361","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0441","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0441","tendance","倾向; 潮流","","","","","Baseline source-backed manual pedagogic review is still required.","187","365","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0442","FILL_BLANK","LEXI_BRIDGE_FF4-0442","digestif","餐后利口酒; 助消化饮品","","","","","Baseline source-backed manual pedagogic review is still required.","63","365","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0443","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0443","pension","膳宿; 小旅馆; 寄宿学校","","","","","Baseline source-backed manual pedagogic review is still required.","141","367","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0444","SHORT_TEXT","LEXI_BRIDGE_FF4-0444","rallier","集合; 归队; 靠岸","","","","","Baseline source-backed manual pedagogic review is still required.","158","369","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0445","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0445","express","快车; 浓缩咖啡","","","","","Baseline source-backed manual pedagogic review is still required.","77","369","PENDING_HUMAN_REVIEW",""
